"149","Retail #eCommerce reached a major milestone in the #mobile revolution in 2018. But can the industry keep up with adÖ",FALSE,0,NA,2019-04-16 15:45:18,TRUE,NA,"1118178563042291713",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","ThreatMetrix",0,FALSE,FALSE,NA,NA
"150","Be Cyber Safe and Stranger Danger were the focus of the sessions delivered by Ms. Maryam &amp; @DubaiPoliceHQ . StudenÖ",FALSE,2,NA,2019-04-16 15:39:20,TRUE,NA,"1118177060365713409",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","happinessjssps",0,FALSE,FALSE,NA,NA
"151","Colin Smith in our Employment team recently took part in a #cybercrime discussion. Read the full article and make sÖ",FALSE,1,NA,2019-04-16 15:38:15,TRUE,NA,"1118176787664707584",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","BrachersLLP",1,FALSE,FALSE,NA,NA
"152","@igor_os777 Human #surveillance is common in a totalitarian state where nobody has #privacy, this tracking is eerilÖ",FALSE,0,"igor_os777",2019-04-16 15:34:10,TRUE,"1118168562688876545","1118175759472795648","948014469044678656","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","invaluableideas",2,FALSE,FALSE,NA,NA
"153","Major Dennis how dare you? Not even a bit of foreplay? I'm a lady. <U+0001F604> #scam #fraud #phish #cybercrime #phishing",FALSE,11,NA,2019-04-16 15:31:01,FALSE,NA,"1118174968091688960",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","curiousshrink",1,FALSE,FALSE,NA,NA
"154","UK BUSINESSES SUFFER CYBER-ATTACK ONCE EVERY MINUTE #cyberattack #UKÖ",FALSE,0,NA,2019-04-16 15:30:18,TRUE,NA,"1118174786650296320",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","saltcontrol",0,FALSE,FALSE,NA,NA
"155","#cybercrime : Sneaky cents: Parents say finances can be impacted by children's 'Fortnite' sÖ",FALSE,0,NA,2019-04-16 15:27:37,TRUE,NA,"1118174110851502081",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"156","#cybercrime : One in three middle-ranking gardaÌ 'not familiar at all' with reform blueprinÖ",FALSE,0,NA,2019-04-16 15:27:36,TRUE,NA,"1118174105243668480",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"157","#cybercrime : O2 customer charged over £1,000 for overseas texts after his phone was hackedÖ",FALSE,0,NA,2019-04-16 15:27:35,TRUE,NA,"1118174101477130243",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"158","#cybercrime : Mother and son fraudsters to return £370k to elderly scam victims - The Lincolnite",FALSE,0,NA,2019-04-16 15:27:34,FALSE,NA,"1118174097819754496",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"159","#cybercrime : With Growing Digital Transactions, Financial Cybercrime and Identity Theft inÖ",FALSE,0,NA,2019-04-16 15:27:33,TRUE,NA,"1118174094451724289",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"160","#cybercrime : Two Hackers Are Convicted for Infecting over 400,000 Computers with Malware aÖ",FALSE,0,NA,2019-04-16 15:27:32,TRUE,NA,"1118174090739822593",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"161","#cybercrime : TOZ debuts one-stop cybersecurity risk assessment + insurance services - Business Insider",FALSE,0,NA,2019-04-16 15:27:32,FALSE,NA,"1118174088495869955",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"162","#cybercrime : FBI Probes Agent Data Breach - Infosecurity Magazine",FALSE,0,NA,2019-04-16 15:27:31,FALSE,NA,"1118174086507704321",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"163","#cybercrime : The greatest Easter egg hunt: asset recovery in the English courts - Lexology",FALSE,0,NA,2019-04-16 15:27:30,FALSE,NA,"1118174083252936704",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"164","#cybercrime : Away in a hack Ireland enacted unifying cybercrime legislation - Law Society of Ireland Gazette",FALSE,0,NA,2019-04-16 15:27:30,FALSE,NA,"1118174080996450304",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"165","#cybercrime : Botswana: Police to Enhance Elections Preparedness -",FALSE,0,NA,2019-04-16 15:27:29,FALSE,NA,"1118174078085554176",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"167","Top 5 Cyber Attack Trends for 2019 #2019 #hacking #IT #CISO #cybercrimeÖ",FALSE,0,NA,2019-04-16 15:27:26,TRUE,NA,"1118174063808208896",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","SilentBreach",0,FALSE,FALSE,NA,NA
"168","If you are in Houston, be sure to RSVP for the upcoming event next week. We will have a special guest from the FBIÖ",FALSE,2,NA,2019-04-16 15:26:52,TRUE,NA,"1118173924708188161",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","FWITtweets",0,FALSE,FALSE,NA,NA
"169","An average data breach costs a small business $42,000. #crime #spam #privacy #malware #ransomware #databreachÖ",FALSE,0,NA,2019-04-16 15:25:11,TRUE,NA,"1118173497258332160",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","SecReliant",1,FALSE,FALSE,NA,NA
"170","@NetConnectNYC @TechCrunch TIP: Call it #cyberinsurance, call it what you want, adding sensible protections to prevÖ",FALSE,0,"NetConnectNYC",2019-04-16 15:22:34,TRUE,"1117835211969105928","1118172839918440449","1000021708529651712","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","invaluableideas",0,FALSE,FALSE,NA,NA
"171","Russian-speaking #APTs #Turla and #Sofacy share malware delivery, and overlap targets in AustraliaÖ",FALSE,1,NA,2019-04-16 15:21:10,TRUE,NA,"1118172488251453441",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","rtehrani",7,FALSE,FALSE,NA,NA
"172","I recently chaired discussion with professionals from different industries for the @SEBmagazine. To view the fullÖ",FALSE,11,NA,2019-04-16 15:21:03,TRUE,NA,"1118172458538995714",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","securityspeak",7,FALSE,FALSE,NA,NA
"173","#Facebook users beware: Forgers, identity thieves, #spammers, and scammers are using Facebook to hawk their serviceÖ",FALSE,0,NA,2019-04-16 15:15:20,TRUE,NA,"1118171018588250113",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","shultz_jackie",0,FALSE,FALSE,NA,NA
"174","Not every business has procedures to protect themselves against cyberattacks. The average cost to SMEs after aÖ",FALSE,1,NA,2019-04-16 15:15:00,TRUE,NA,"1118170935813726209",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","nimbusblueuk",0,FALSE,FALSE,NA,NA
"175","Preventing Busyness from Becoming Burnout #IT #CIO #data #bigdata #tech #cybersecurity #cybercrime #databreachÖ",FALSE,1,NA,2019-04-16 15:11:06,TRUE,NA,"1118169953272762370",NA,"<a href=\"https://app.agorapulse.com\" rel=\"nofollow\">AgoraPulse Manager</a>","apmurray123",0,FALSE,FALSE,NA,NA
"176","What's the state of #ransomware in 2019 so far? Not great, apparently. #cybercrime #cybersecurityÖ",FALSE,0,NA,2019-04-16 15:09:04,TRUE,NA,"1118169443945844737",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","invenioIT",0,FALSE,FALSE,NA,NA
"177","US Tax time is the best time to prepare yourself to be #secure against #cybercriminals. Make sure you guard yourÖ",FALSE,1,NA,2019-04-16 15:08:08,TRUE,NA,"1118169208582561792",NA,"<a href=\"https://www.oktopost.com\" rel=\"nofollow\">Oktopost</a>","analucia_B2B",0,FALSE,FALSE,NA,NA
"178","Malspam Campaigns Distribute HawkEye Keylogger Post Ownership Change #CyberCrime #ThreatIntel #OSINT",FALSE,0,NA,2019-04-16 15:08:03,FALSE,NA,"1118169187434803201",NA,"<a href=\"https://eclincher.com\" rel=\"nofollow\">eClincher</a>","INTCELL_OSINT",0,FALSE,FALSE,NA,NA
"179","When you think you have insurance, but really don't because, well, it's run by an <U+0336>i<U+0336>n<U+0336>s<U+0336>u<U+0336>r<U+0336>a<U+0336>n<U+0336>c<U+0336>e<U+0336> <U+0336>c<U+0336>o<U+0336>m<U+0336>p<U+0336>a<U+0336>Ö",FALSE,1,NA,2019-04-16 15:03:13,TRUE,NA,"1118167971585826816",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","krmarko",1,FALSE,FALSE,NA,NA
"180","#Microsoft: #Hackers compromised support agentís credentials to access customer #email accountsÖ",FALSE,1,NA,2019-04-16 15:02:41,TRUE,NA,"1118167836093046785",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","KatieCheshireCT",1,FALSE,FALSE,NA,NA
"181","5 common myths about #cybersecurity that need to change! \"We don't need to worry--only the big #banks are at risk oÖ",FALSE,1,NA,2019-04-16 15:00:34,TRUE,NA,"1118167305291280385",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","CyberPerseus",2,FALSE,FALSE,NA,NA
"182","Morning @Wipro, are you aware of (typo/cyber)squatters misusing your TMs since years? Link: #cybercrime #phishing",FALSE,1,NA,2019-04-16 15:00:25,FALSE,NA,"1118167266271617024",NA,"<a href=\"https://www.europol.europa.eu/report-a-crime/report-cybercrime-online\" rel=\"nofollow\">WhoPhishYou</a>","WhoPhishYou",0,FALSE,FALSE,NA,NA
"183","Confused about how to stop ghost broking #fraud? Our UK client @Confused_com explains in an upcoming webinar how thÖ",FALSE,1,NA,2019-04-16 15:00:01,TRUE,NA,"1118167164387844096",NA,"<a href=\"https://www.sprinklr.com\" rel=\"nofollow\">Sprinklr</a>","iovation",1,FALSE,FALSE,NA,NA
"184","The consequences of a Data Breach are too great to ignore. #metacompliance #databreach #cybercrime #CyberSecÖ",FALSE,0,NA,2019-04-16 14:59:00,TRUE,NA,"1118166910703685632",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MetaCompliance",1,FALSE,FALSE,NA,NA
"185","Big companies thought their insurance covered a cyber attack. they may be wrong... #insurance #cybercrime #fintech",FALSE,1,NA,2019-04-16 14:56:50,FALSE,NA,"1118166363917443073",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","BabelCover",0,FALSE,FALSE,NA,NA
"186","A Hacker has Dumped Nearly 1 Billion User Records Over the Past 2 Months <U+2800> <U+2800> #cybercrimeÖ",FALSE,0,NA,2019-04-16 14:53:00,TRUE,NA,"1118165400066428934",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","neirajones",2,FALSE,FALSE,NA,NA
"187","#cybersecurity Independence Bank and Mountain America Credit Union Join ACH Alert at PAYMENTS 2019 to Share InsightÖ",FALSE,0,NA,2019-04-16 14:50:58,TRUE,NA,"1118164886192820226",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","ttavlas",0,FALSE,FALSE,NA,NA
"188","Would you know what to do if your business gets hacked? Read EYís latest case study and find out when and how to acÖ",FALSE,0,NA,2019-04-16 14:50:15,TRUE,NA,"1118164706680877061",NA,"<a href=\"http://smarp.com\" rel=\"nofollow\">Smarp.</a>","ololade1524",0,FALSE,FALSE,NA,NA
"189","Artificial Intelligence has officially declared war on Hackers! #EndPhishing #CyberCrime #CyberSecurity #InfosecÖ",FALSE,0,NA,2019-04-16 14:45:12,TRUE,NA,"1118163435345387521",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","Symbol_Security",0,FALSE,FALSE,NA,NA
"190","Have you read the following article on #fighting #cybercrime by SEB magazine, where our COO @securityspeak chairedÖ",FALSE,4,NA,2019-04-16 14:31:01,TRUE,NA,"1118159868425330689",NA,"<a href=\"https://www.contentcal.io\" rel=\"nofollow\">ContentCal Studio</a>","TenIntelligence",2,FALSE,FALSE,NA,NA
"191","Could your #SupplyChain pose a cyber threat to your business? #cyber #securitiesÖ",FALSE,0,NA,2019-04-16 14:30:01,TRUE,NA,"1118159616297324546",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","kelliaker1",2,FALSE,FALSE,NA,NA
"192","What role will #AI play in our future? What are the chances and risks of AI? Watch the discussion between KIProtecÖ",FALSE,2,NA,2019-04-16 14:29:33,TRUE,NA,"1118159497384660993",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Link11GmbH",1,FALSE,FALSE,NA,NA
"193","What is #loanfraud and how does it occur? || #cybercrime",FALSE,0,NA,2019-04-16 14:28:25,FALSE,NA,"1118159214017298433",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","TV1Telugu",0,FALSE,FALSE,NA,NA
"194","The National Police Chiefs Council (#NPCC) has announced that every police force in England and Wales now has a dedÖ",FALSE,0,NA,2019-04-16 14:27:01,TRUE,NA,"1118158861221945345",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","BluedogSec",1,FALSE,FALSE,NA,NA
"195","#Businesses should not underestimate the risks of #cyberattacks <U+0001F4BB><U+2328><U+FE0F><U+0001F5A5><U+FE0F> Our #insurance coveÖ",FALSE,0,NA,2019-04-16 14:25:09,TRUE,NA,"1118158392583962624",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","Henshalls",0,FALSE,FALSE,NA,NA
"196","Beware from Online Fraud &amp; never share ur Account Details to anyone otherwise ur life will also Become Dhamal.Ö",FALSE,0,NA,2019-04-16 14:18:49,TRUE,NA,"1118156796055580672",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","advocatemohitbh",0,FALSE,FALSE,"77.4364526","28.5707627"
"198","The second flaw found in Swiss election system that could change 'valid votes into nonsense,' #cybercrimeÖ",FALSE,0,NA,2019-04-16 14:15:57,TRUE,NA,"1118156077953110016",NA,"<a href=\"http://www.everyonesocial.com\" rel=\"nofollow\">EveryoneSocial</a>","RobbJ65",0,FALSE,FALSE,NA,NA
"199","ICT Experts call for #digital #dataprotection from #cybercrime. #cybersecurity #dataprivacy #isacake20 #NTVTodayÖ",FALSE,4,NA,2019-04-16 14:15:41,TRUE,NA,"1118156010877804544",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Isaca_kenya",3,FALSE,FALSE,NA,NA
"200","SentinelOne : The History of Cyber Security ó Everything You Ever Wanted to Know #epp #edrÖ",FALSE,2,NA,2019-04-16 14:12:19,TRUE,NA,"1118155161342566400",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","BThurstonCPTECH",1,FALSE,FALSE,NA,NA
"201","The History of Cyber Security ó Everything You Ever Wanted to Know #epp #edr #ActiveEDRÖ",FALSE,0,NA,2019-04-16 14:12:06,TRUE,NA,"1118155109077270529",NA,"<a href=\"https://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","SentinelOne",0,FALSE,FALSE,NA,NA
"202","'CIO's Guide To Stopping Privileged Access Abuse - Part I' #CyberCrimeÖ",FALSE,2,NA,2019-04-16 14:11:34,TRUE,NA,"1118154974654029825",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","StaffHost",1,FALSE,FALSE,NA,NA
"203","Know your enemy: learn how to fight the crime against cyber criminals with our brand new guide. Itís an eye openingÖ",FALSE,0,NA,2019-04-16 14:11:02,TRUE,NA,"1118154838548930561",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","Everonuk",0,FALSE,FALSE,NA,NA
"204","Started python, and Alhumdulillah good progress <U+0001F60A><U+0001F60A> #cybersecurity #hacker #infosec #security #cyber #tech #gdprÖ",FALSE,2,NA,2019-04-16 14:10:38,TRUE,NA,"1118154739881922560",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MdFarha60697213",0,FALSE,FALSE,NA,NA
"205","Romanian duo convicted of #fraud Scheme infecting 400,000 computers #hacking #cybercrime",FALSE,1,NA,2019-04-16 14:08:46,FALSE,NA,"1118154266886197248",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","securityaffairs",0,FALSE,FALSE,NA,NA
"206","Growing concern that Facebook has become a platform to conduct #cybercrime activities in plain sight ñ Found 74 groÖ",FALSE,0,NA,2019-04-16 14:06:53,TRUE,NA,"1118153795953885184",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","isachintiwari",0,FALSE,FALSE,NA,NA
"207","~ Facebook Is Hosting A #Cybercrime Marketplace: Facebook has been host to \"dozens\" of busy marketplaces and exchanÖ",FALSE,1,NA,2019-04-16 14:01:49,TRUE,NA,"1118152517311959040",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","CyberSecInt",0,FALSE,FALSE,NA,NA
"208","#cybersecurity The Evolution Of Cyber Security In The Nigerian Banking Sector - Security - Nigeria - Mondaq News AlÖ",FALSE,1,NA,2019-04-16 14:00:54,TRUE,NA,"1118152289846534149",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","ttavlas",0,FALSE,FALSE,NA,NA
"209","Microsoft @Outlook users' emails #exposed in #databreach. @Microsoft #hackers #breach #cybercrime",FALSE,0,NA,2019-04-16 14:00:34,FALSE,NA,"1118152205641687041",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","LujamCyber",1,FALSE,FALSE,NA,NA
"211","3rd Party Vendors Behind 20% of #Healthcare Data Breaches in 2018 <U+2800> <U+2800> #databreachÖ",FALSE,0,NA,2019-04-16 13:52:49,TRUE,NA,"1118150254346555392",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","neirajones",0,FALSE,FALSE,NA,NA
"1","why can #letsrabbit ochris stream me when blocked half my videos proving his #slanderingÖ",FALSE,0,NA,2019-04-16 23:49:04,TRUE,NA,"1118300304578162688",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","corestormyReb",25,FALSE,FALSE,NA,NA
"2","If you prepare for #cyber attacks you've already seen, then you're not very prepared. #vulnerabilty #CyberSecurityÖ",FALSE,0,NA,2019-04-16 23:45:04,TRUE,NA,"1118299297915768832",NA,"<a href=\"http://meetedgar.com\" rel=\"nofollow\">Meet Edgar</a>","CyberPoint_Intl",1,FALSE,FALSE,NA,NA
"3","#Cyberbreach Trends in Health Care: The Hardest Hit Industry Ramps up Security Efforts. #healthcare #womenintechÖ",FALSE,0,NA,2019-04-16 23:35:05,TRUE,NA,"1118296788312702977",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","ewfusa",1,FALSE,FALSE,NA,NA
"4","Join our Facebook Live stream on Monday, April 22 at 11 a.m. ET to learn how to protect your business from phishingÖ",FALSE,1,NA,2019-04-16 23:30:06,TRUE,NA,"1118295533590863874",NA,"<a href=\"https://www.spredfast.com\" rel=\"nofollow\">Spredfast</a>","Experian",1,FALSE,FALSE,NA,NA
"6","#Malware Not Found: How Cryptojackers Use Sophisticated Methods to Avoid Detection",FALSE,10,NA,2019-04-16 23:24:07,TRUE,NA,"1118294024769744901",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CryptoDetection",14,FALSE,FALSE,NA,NA
"7","#Healthcare organizations are prone to cyber #attacks that could directly affect encrypted patient records. In a piÖ",FALSE,0,NA,2019-04-16 23:17:00,TRUE,NA,"1118292235630542848",NA,"<a href=\"https://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","Wipfli_LLP",0,FALSE,FALSE,NA,NA
"8","1,816 SMBs polled: 40% of Respondents Taken Offline for More Than 8 Hours",FALSE,3,NA,2019-04-16 23:10:11,TRUE,NA,"1118290519413678080",NA,"<a href=\"http://twuffer.com\" rel=\"nofollow\">Twuffer</a>","MarcWilczek",2,FALSE,FALSE,NA,NA
"9","86% of Australia's Top Websites Can't Detect Bot Attacks #cybercrime #databreach #infosec",FALSE,4,NA,2019-04-16 23:06:01,FALSE,NA,"1118289472179920896",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","neirajones",2,FALSE,FALSE,NA,NA
"10","77% of SMBs have trouble setting up alerts. Only 54% of these alerts are looked into, leaving 46% beneath the surfaÖ",FALSE,0,NA,2019-04-16 23:05:08,TRUE,NA,"1118289249147805697",NA,"<a href=\"http://twuffer.com\" rel=\"nofollow\">Twuffer</a>","MarcWilczek",1,FALSE,FALSE,NA,NA
"11","Remember the #Onity #hotel door lock scandal? This old @WIRED article reminds us that many #hotels still have not rÖ",FALSE,0,NA,2019-04-16 22:47:08,TRUE,NA,"1118284718242455552",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","alparask",0,FALSE,FALSE,NA,NA
"12","Is AI (Artificial Intelligence) the solution for Cyber crime? #AI #ML #ArtificialIntelligence #MachinelearningÖ",FALSE,1,NA,2019-04-16 22:42:43,TRUE,NA,"1118283608354111489",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","mrpeterivan",2,FALSE,FALSE,NA,NA
"13","Essential reading for any #business that is relying on their anti-virus software as the last line of defence againsÖ",FALSE,0,NA,2019-04-16 22:36:19,TRUE,NA,"1118281995728183301",NA,"<a href=\"https://coschedule.com\" rel=\"nofollow\">CoSchedule</a>","SME_Security",0,FALSE,FALSE,NA,NA
"14","Top story: @TechNative: 'Are you ready to address the impending end of support deadlines for #WindowsServer 2008 &amp;Ö",FALSE,1,NA,2019-04-16 22:35:14,TRUE,NA,"1118281726281826304",NA,"<a href=\"http://www.tweetedtimes.com\" rel=\"nofollow\">The Tweeted Times</a>","batoolchishti92",0,FALSE,FALSE,NA,NA
"15","Hello @AdobeDocCloud, a polite notification about 25 malicious websites that may target your clientsÖ",FALSE,0,NA,2019-04-16 22:30:55,TRUE,NA,"1118280638807855106",NA,"<a href=\"https://www.europol.europa.eu/report-a-crime/report-cybercrime-online\" rel=\"nofollow\">WhoPhishYou</a>","WhoPhishYou",0,FALSE,FALSE,NA,NA
"16","#cybercrime : Protect yourself and your loved ones from financial scams - The San Diego Union-Tribune",FALSE,0,NA,2019-04-16 22:23:34,FALSE,NA,"1118278788763275264",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"17","#cybercrime : Cairns internet swindler stole thousands of dollar in ìcalculated and ìsophisÖ",FALSE,0,NA,2019-04-16 22:23:33,TRUE,NA,"1118278785445527553",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"18","#cybercrime : Fraudsters seek banking information from NCB customers in email scam - Loop News Jamaica",FALSE,0,NA,2019-04-16 22:23:33,FALSE,NA,"1118278783583367175",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"19","#cybercrime : Netflix is paying fake heiress Anna Delvey for the rights to her life story,Ö",FALSE,0,NA,2019-04-16 22:23:32,TRUE,NA,"1118278780152369152",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"20","#cybercrime : Report: Still no plea discussions between Fall River mayor, federal prosecutors - Boston Herald",FALSE,0,NA,2019-04-16 22:23:31,FALSE,NA,"1118278776838852613",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"21","#cybercrime : Roundup ñ 16/04/2019 ñ Binance delisted Bitcoin SV (BSV) ñ Others Follow &amp; moÖ",FALSE,1,NA,2019-04-16 22:23:31,TRUE,NA,"1118278774603251712",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"22","#cybercrime : How hot shot City of London bankers and traders could help City police crack cyber crime - MyLondon",FALSE,0,NA,2019-04-16 22:23:30,FALSE,NA,"1118278772128735232",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"23","#cybercrime : Facebook Cybercrime Groups More Prevalent Than You Might Think - CPO Magazine",FALSE,0,NA,2019-04-16 22:23:29,FALSE,NA,"1118278768676757504",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"24","#cybercrime : From the Notre-Dame Fire to Italyís ëBone-Breakingí Scam: EUís Top Stories frÖ",FALSE,0,NA,2019-04-16 22:23:28,TRUE,NA,"1118278765140959232",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","iGloobe_info",0,FALSE,FALSE,NA,NA
"25","How to stop the 6 most common types of cyber crime methods against businesses. engÖ",FALSE,2,NA,2019-04-16 22:20:00,TRUE,NA,"1118277890364276737",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","AuguryIT",2,FALSE,FALSE,NA,NA
"26","Another #ransomware attack. Latest victim is Stone Mountain Association. Marcus J. Chung Bruno CarrierÖ",FALSE,0,NA,2019-04-16 21:56:14,TRUE,NA,"1118271908745756673",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","LorrKauffHall",1,FALSE,FALSE,NA,NA
"27","ThreatsHub Cybersecurity News | Continuing Education On Cyber Threats And Defenses -",FALSE,0,NA,2019-04-16 21:41:41,TRUE,NA,"1118268247097393152",NA,"<a href=\"https://www.threatshub.org/blog\" rel=\"nofollow\">Threatshub</a>","ThreatsHub",2,FALSE,FALSE,NA,NA
"28","ThreatsHub Cybersecurity News | RatVermin Spyware Targets Ukraine Gov Agencies -",FALSE,0,NA,2019-04-16 21:41:39,TRUE,NA,"1118268239543402496",NA,"<a href=\"https://www.threatshub.org/blog\" rel=\"nofollow\">Threatshub</a>","ThreatsHub",0,FALSE,FALSE,NA,NA
"29","#cybersecurity Fraudsters seek banking information from NCB customers in email scam - Loop News Jamaica -Ö",FALSE,0,NA,2019-04-16 21:40:25,TRUE,NA,"1118267930540740608",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","ttavlas",0,FALSE,FALSE,NA,NA
"30","3rd Party Vendors Behind 20% of #Healthcare Data Breaches in 2018 #databreach #cybercrimeÖ",FALSE,2,NA,2019-04-16 21:32:01,TRUE,NA,"1118265816850604033",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","neirajones",1,FALSE,FALSE,NA,NA
