no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
103,US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot those 89 ca…,FALSE,19,NA,3/2/19 14:53,TRUE,NA,1.10186E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,12,FALSE,FALSE,NA,NA,
104,"#FluSeason is hitting it's stride in NY, but there's still time to get your #FluShot! #StonyBrookU's Dr. Susan Done…",FALSE,0,NA,3/2/19 13:42,TRUE,NA,1.10184E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",stonybrooku,0,FALSE,FALSE,NA,NA,
105,#antivaxxers must be making an impact if #Masonic @nbc has to resort to having @DrOz come on in a dog mask to give…,FALSE,0,NA,3/2/19 13:12,TRUE,NA,1.10183E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chadwarren76,0,FALSE,FALSE,NA,NA,
106,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10181E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA,
107,So please continue to believe this lie about the flu shot preventing the flu! And when you decide I can’t come near…,FALSE,1,NA,3/2/19 11:23,TRUE,NA,1.10181E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,0,FALSE,FALSE,NA,NA,
108,In other news...I wish people would stop pushing flu shots. My husband is forced to get them and guess what? He get…,FALSE,4,NA,3/2/19 11:14,TRUE,NA,1.1018E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,1,FALSE,FALSE,NA,NA,
109,"@OMalleyClew @Oregonian At a shelter featuring giant drafty huge garage door, guests certainly could benefit from…",FALSE,1,OMalleyClew,3/2/19 9:31,TRUE,1.09302E+18,1.10178E+18,4764564918,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",simcha5772,0,FALSE,FALSE,NA,NA,
111,"Thank you, @jimmyfallon, for showing your viewers the importance of protecting yourself and your loved ones this se…",FALSE,1,NA,3/2/19 5:11,TRUE,NA,1.10171E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drcillag,0,FALSE,FALSE,NA,NA,
112,"Today I commemorated 15 years @hcphtx -we’ve had both good times and challenging ones, yet one constant: being surr…",FALSE,28,NA,3/2/19 0:22,TRUE,NA,1.10164E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ushahmd,1,FALSE,FALSE,NA,NA,
113,"It's not too late to get your #flushot, and with a more severe #flu strain spreading, now is the time to make it a…",FALSE,0,NA,3/2/19 0:00,TRUE,NA,1.10163E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CHCTexas,1,FALSE,FALSE,NA,NA,
114,#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,12,ViraBurnayeva,3/1/19 21:08,TRUE,1.10154E+18,1.10159E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA,
115,#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk that Thimerosal is sti…,FALSE,1,NA,3/1/19 19:52,TRUE,NA,1.10157E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,
116,'Once again reports are coming in that formerly healthy people are suffering serious harm or even dying from taking…,FALSE,0,NA,3/1/19 15:56,TRUE,NA,1.10151E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",ZArtofWellness,0,FALSE,FALSE,NA,NA,
117,"#Spring may be around the corner, but it doesn't mean you're in the clear from contracting this year's #flu. Grab y…",FALSE,0,NA,3/1/19 14:15,TRUE,NA,1.10149E+18,NA,"<a href=\http://gainapp.com\"" rel=\""nofollow\"">Gain App</a>""",ImmunizeFlorida,0,FALSE,FALSE,NA,NA,
118,Flu season is slowing down—but it's not over. Check out these health tips to maximize the chances of staying flu-fr…,FALSE,3,NA,3/1/19 12:30,TRUE,NA,1.10146E+18,NA,"<a href=\https://www.spredfast.com\"" rel=\""nofollow\"">Spredfast</a>""",phelpshospital,0,FALSE,FALSE,NA,NA,
119,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10141E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
120,What is the flu shot made out of? Read our blog to learn more about it. #fluseason #flushot,FALSE,1,NA,3/1/19 5:20,FALSE,NA,1.10135E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",e7_Health,0,FALSE,FALSE,NA,NA,
121,Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu…,FALSE,1,NA,3/1/19 5:00,TRUE,NA,1.10135E+18,NA,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",BlueShieldCA,1,FALSE,FALSE,NA,NA,
122,#FluShot all day long! Nip it in the bud and get immunized!!!,FALSE,0,NA,3/1/19 0:48,FALSE,NA,1.10128E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MyMelodies4U,0,FALSE,FALSE,NA,NA,
123,"#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-las…",FALSE,0,NA,2/28/19 23:09,TRUE,NA,1.10126E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WUSTLmed,4,FALSE,FALSE,NA,NA,
124,"@t_e_knight Agree, just wanted to keep the message simple for #VaxFactsFebruary! Similar situation for ppl w primar…",FALSE,2,t_e_knight,2/28/19 22:46,TRUE,1.10124E+18,1.10125E+18,8.77938E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrJenChen4kids,0,FALSE,FALSE,NA,NA,
125,The Importance of a Flu Shot... #FluShot #SANITAIRE,FALSE,0,NA,2/28/19 22:02,FALSE,NA,1.10124E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",AtlanticUVCorp,0,FALSE,FALSE,NA,NA,
126,"Not only is it safe to get a vaccine during pregnancy, it's necessary, added lead investigator James Donahue, a sen…",FALSE,0,NA,2/28/19 22:00,TRUE,NA,1.10124E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",KEZI9,1,FALSE,FALSE,NA,NA,
127,"@DaveR94476809 #Mercury is still in multi-dose #Flu #vaccine - the ones that most people are exposed to. FLUZONE,…",FALSE,3,DaveR94476809,2/28/19 20:31,TRUE,1.10051E+18,1.10122E+18,9.8672E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
128,New study proves a #FluShot cannot cause a pregnant woman to miscarry.,FALSE,0,NA,2/28/19 20:15,FALSE,NA,1.10121E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SeanWFTS,0,FALSE,FALSE,NA,NA,
129,Remember ––it's never too late to get the #flushot.,FALSE,0,NA,2/28/19 19:31,FALSE,NA,1.1012E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,
131,🚨WARNING🚨PSA!!! High flu activity detected in #NYC! Protect yourself and your family by getting your flu shot toda…,FALSE,0,NA,2/28/19 19:20,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",yzlandau,0,FALSE,FALSE,NA,NA,
132,There is still time to get your flu shot! Stop by our walk-in flu clinic today. We are open until 4:00 PM. #flushot,FALSE,0,NA,2/28/19 19:08,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",polkcohealth,0,FALSE,FALSE,NA,NA,
133,Great insight from this #FluView. Stay vigilant. Practice good hygiene. Get the #flushot. Stay home if you're sick.,FALSE,0,NA,2/28/19 18:56,FALSE,NA,1.10119E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonTibbelsMD,0,FALSE,FALSE,NA,NA,
135,Still time to have a #flushot 💉 😷 Everything you need to know about the flu vaccine - FACTS not MYTHS Dr. Lightma…,FALSE,0,NA,2/28/19 17:18,TRUE,NA,1.10117E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hyltonlightman,0,FALSE,FALSE,NA,NA,
136,$3.4 million aids effort to make a better flu vaccine @wustlmed #FluShot #Vaccines,FALSE,0,NA,2/28/19 17:04,FALSE,NA,1.10117E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonWRoland,0,FALSE,FALSE,NA,NA,
137,No link between the #FluShot and miscarriage. #VaccinesWork,FALSE,1,NA,2/28/19 13:51,FALSE,NA,1.10112E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TheKidKidDoc,1,FALSE,FALSE,NA,NA,
138,"And remember...The #Flu tends to peak again in the spring. If you haven't yet done so, get your #FluShot #PEI phar…",FALSE,1,NA,2/28/19 13:12,TRUE,NA,1.10111E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PEIPharmacists,0,FALSE,FALSE,NA,NA,
139,Flu shot is good for your heart. Here’s why. #flushot #hearthealth,FALSE,0,NA,2/28/19 13:00,FALSE,NA,1.1011E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",visitorguard,0,FALSE,FALSE,NA,NA,
140,"New study finds no link between flu shots and miscarriages, allaying fears. By @HelenBranswell via @statnews…",FALSE,0,NA,2/28/19 12:46,TRUE,NA,1.1011E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",epaultaylor,1,FALSE,FALSE,NA,NA,
141,"Can the #flushot cause a #pregnant woman to miscarry? No, absolutely not. That's the verdict of a study presented W…",FALSE,0,NA,2/28/19 12:00,TRUE,NA,1.10109E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WTVYNews4,1,FALSE,FALSE,NA,NA,
142,When is the Best Time to Get A #FluShot? NEVER,FALSE,10,NA,2/28/19 10:01,FALSE,NA,1.10106E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicLiveFood,7,FALSE,FALSE,NA,NA,
143,Dr. Offit vs. Dr. Moss on #FluShot Dr. Alvin Moss' testimony was given before a Senate C…,FALSE,6,NA,2/28/19 9:07,TRUE,NA,1.10105E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,6,FALSE,FALSE,NA,NA,
144,#STUDY: Flu #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,6,NA,2/28/19 8:15,TRUE,NA,1.10103E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA,
145,Here are 5 common myths about #flu &amp; #flushot by @who. Share with us what you usually hear from your #patients.…,FALSE,1,NA,2/28/19 8:00,TRUE,NA,1.10103E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
146,#fluseason It is real gang. 7 had his #flushot in the fall &amp; he still got it. Hit hard today &amp; this darn #Fever is…,FALSE,0,NA,2/28/19 7:25,TRUE,NA,1.10102E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RaisingSerenity,0,FALSE,FALSE,NA,NA,
147,I'm perfect example of why #VaccinesWork even as an adult. I currently have the flu. Had I not had a #flushot earli…,FALSE,0,NA,2/28/19 6:29,TRUE,NA,1.10101E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Cougardruid,0,FALSE,FALSE,NA,NA,
148,"Flu shot will not cause a pregnant woman to miscarry, study says - CNN #pregnant #FluShot #WomensHealth",FALSE,0,NA,2/28/19 2:11,FALSE,NA,1.10094E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrLizSamander,4,FALSE,FALSE,NA,NA,
149,#fluShot is good for moms and good for babies! It’s not too late to get one! Flu shot will not cause a #pregnant wo…,FALSE,3,NA,2/28/19 0:26,TRUE,NA,1.10092E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lhamrich,1,FALSE,FALSE,NA,NA,
150,"@Aidan_Baron @S_P_MD @Uber Next time, offer to stop off with her at the pharmacy for a #flushot",FALSE,0,Aidan_Baron,2/27/19 23:50,FALSE,1.10071E+18,1.10091E+18,1258895358,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaynani32,0,FALSE,FALSE,NA,NA,
151,Read for facts about the flu and tips for how to stay healthy through the season! #flushot #fluseason #babyhealth…,FALSE,1,NA,2/27/19 23:10,TRUE,NA,1.1009E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",happiestbaby,0,FALSE,FALSE,NA,NA,
152,"There were 302 influenza-associated deaths and 5,176 hospitalizations in Canada just last year. Learn why getting t…",FALSE,4,NA,2/27/19 22:25,TRUE,NA,1.10088E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",LondonDrugs,1,FALSE,FALSE,NA,NA,
153,"@CDCgov recommends pregnant women get the #flushot. The CDC says,\Flu is more likely to cause severe illness in pre…""",FALSE,1,CDCgov,2/27/19 21:48,TRUE,NA,1.10088E+18,146569971,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",jocelynmaminta,2,FALSE,FALSE,NA,NA,
154,"Shared in public on Facebook by the original author (not me): \This is the flu. This is my father.\"" #VaccinesWork…""",FALSE,0,NA,2/27/19 21:06,TRUE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",modemac,0,FALSE,FALSE,NA,NA,
155,The crew at the Durham shop showing us their #defenderface 🤣 Gettin it 💪🏼 and staying well!!! . . . .…,FALSE,1,NA,2/27/19 20:57,TRUE,NA,1.10086E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",NourishJuiceHTX,0,FALSE,FALSE,-95.41116,29.77898,
156,"Spring may be around the corner but that doesn't mean that #FluSeason is over! You may still be at risk, so talk wi…",FALSE,0,NA,2/27/19 20:39,TRUE,NA,1.10086E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LivantaCares,0,FALSE,FALSE,NA,NA,
157,The 'herd' in herd immunity is crumbling. #VaccinesWork #measlesoutbreak #fluseason #FluShot #pertussis,FALSE,2,NA,2/27/19 20:37,FALSE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drninashapiro,0,FALSE,FALSE,NA,NA,
158,The flu vaccine helps protect your pregnancy and your nursing baby. Find out more. #flushot #pregnancy…,FALSE,4,NA,2/27/19 19:30,TRUE,NA,1.10084E+18,NA,"<a href=\https://app.agorapulse.com\"" rel=\""nofollow\"">AgoraPulse Manager</a>""",drmarktrolice,0,FALSE,FALSE,NA,NA,
159,Don't let the flu get you! Get your #flushot with the friendly nurses @UACampusHealth.,FALSE,1,NA,2/27/19 18:59,TRUE,NA,1.10083E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",GoWildUA,1,FALSE,FALSE,NA,NA,
160,Thankful for my #flushot. Winter ailments like today's could be a lot worse. And thanks for your ongoing advocacy…,FALSE,3,NA,2/27/19 18:26,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Karenamoores,0,FALSE,FALSE,NA,NA,
161,"Here's to 22 years of not getting a #FluShot. It is weird I know tons of people that get flu shots religiously, an…",FALSE,3,NA,2/27/19 18:10,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MT_Headed406,0,FALSE,FALSE,NA,NA,
162,#FluShot is the ONLY #vaccine with short expiration. At the end of the season all unused ones should be discarded.…,FALSE,4,NA,2/27/19 17:37,TRUE,NA,1.10081E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
163,Pick up a good book and get your #immunizations at Clark County Library 1401 E. Flamingo! Our Mobile Clinic is on s…,FALSE,0,NA,2/27/19 17:08,TRUE,NA,1.1008E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TuSNHD,0,FALSE,FALSE,NA,NA,
164,"And another solution, the #Flushot! Give us a call! 810-406-4246",FALSE,0,HamiltonCHN,2/27/19 16:27,FALSE,1.10079E+18,1.10079E+18,2337155809,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",HamiltonCHN,0,FALSE,FALSE,NA,NA,
165,It's still not too late to get your #flushot to protect yourself and others from the spread of the influenza virus.,FALSE,0,NA,2/27/19 16:23,FALSE,NA,1.10079E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RepSanfelippo,0,FALSE,FALSE,NA,NA,
166,When It's Too Late to Get a #FluShot,FALSE,0,NA,2/27/19 16:01,FALSE,NA,1.10079E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",FindLawConsumer,1,FALSE,FALSE,NA,NA,
167,Protect your family and friends this winter. ….. #Clovis #Fresno #ClovisUrgentCare…,FALSE,0,NA,2/27/19 16:00,TRUE,NA,1.10079E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",ClovisCare,0,FALSE,FALSE,NA,NA,
168,No way I'm ever getting shot. RT @MayoClinic: #MayoClinicMinute: Thinking of skipping a #FluShot this year? The re…,FALSE,1,NA,2/27/19 15:26,TRUE,NA,1.10078E+18,NA,"<a href=\http://www.tweetcaster.com\"" rel=\""nofollow\"">TweetCaster for Android</a>""",NaturalPainMgmt,0,FALSE,FALSE,NA,NA,
169,It's true that we're heading toward Spring. It's also true that we are still in #fluseason. Haven't gotten a…,FALSE,2,NA,2/27/19 14:59,TRUE,NA,1.10077E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",coastalhealth91,0,FALSE,FALSE,NA,NA,
1,Thinking of skipping a #FluShot this year? The researcher who leads the effort to find an effective #vaccine for th…,FALSE,0,NA,3/7/19 5:02,TRUE,NA,1.10352E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CHCPinellas,0,FALSE,FALSE,NA,NA,
2,Almost All those I spoke with this winter that Got the Flu ALSO had a #FluShot 🤨,FALSE,0,NA,3/7/19 4:36,FALSE,NA,1.10351E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",P_I_Grammy,0,FALSE,FALSE,NA,NA,
3,"@emartinez78987 @nybybirth @AlanFreestone About 40,000 vaccine injuries are reported annually to VAERS. The actual…",FALSE,0,CoercedTaxSlave,3/7/19 2:13,TRUE,1.10348E+18,1.10348E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
4,This year’s #flushot was far more effective than last year's. Here’s why,FALSE,0,NA,3/7/19 1:28,FALSE,NA,1.10347E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",yychealthnut,0,FALSE,FALSE,NA,NA,
5,"Flu Shot Myths Debunked, Why You Need a Flu Shot #flushot #healthcare #bronxvoice",FALSE,0,NA,3/6/19 23:18,FALSE,NA,1.10343E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Bronxvoice1,0,FALSE,FALSE,NA,NA,
6,#MayoClinicMinute: Thinking of skipping a #FluShot this year? The researcher who leads the effort to find an effect…,FALSE,50,NA,3/6/19 22:32,TRUE,NA,1.10342E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",MayoClinic,36,FALSE,FALSE,NA,NA,
7,"Naturally, @PergamIC never misses an opportunity to emphasize— get your #flushot if you haven’t already! Seriously,…",FALSE,9,NA,3/6/19 20:46,TRUE,NA,1.1034E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HutchIDScience,1,FALSE,FALSE,NA,NA,
9,@SenAlexander Over 400 people have been killed by the measles VACCINE since 2003. #vaccines #vaccine #LearnTheRisk…,FALSE,3,SenAlexander,3/6/19 18:32,TRUE,1.10309E+18,1.10336E+18,76649729,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
10,The biggest surprise out of today's #FDA #Flu #Vaccine committee meeting is that experts were NOT surprised that hi…,FALSE,1,Potrblog,3/6/19 18:30,TRUE,1.10332E+18,1.10336E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
11,"@SenAlexander \It is wrong to say there are no risks to vaccines\""...\""Even the government admits that children are s…""",FALSE,3,SenAlexander,3/6/19 18:27,TRUE,1.10309E+18,1.10336E+18,76649729,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
12,"Signage at Piedmont Hospital &amp; rightfully so! There’s a 2nd #flu wave breaking Per ⁦@DrBenSpitalnick⁩, ‘...best way…",FALSE,1,NA,3/6/19 18:17,TRUE,NA,1.10336E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RhonaA_PhD,1,FALSE,FALSE,NA,NA,
13,"Remember when this should've been a big story last month, but the corporate media ignored it? We do. RT #Vaccines g…",FALSE,130,NA,3/6/19 18:00,TRUE,NA,1.10335E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HighWireTalk,108,FALSE,FALSE,NA,NA,
14,Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times? #STUDY: Increased Risk of Noninflue…,FALSE,11,NA,3/6/19 17:47,TRUE,NA,1.10335E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,7,FALSE,FALSE,NA,NA,
15,Get your #FluShot or your kid’ll get the #Autisms 💉,FALSE,0,NA,3/6/19 17:20,FALSE,NA,1.10334E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Gr8nessNaHoodie,0,FALSE,FALSE,NA,NA,
16,It’s not too late to protect yourself from the flu! #FluShot #FluSeason,FALSE,0,NA,3/6/19 16:38,FALSE,NA,1.10333E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WayneCoHD,0,FALSE,FALSE,NA,NA,
17,"From the seasonal influenza (flu) shot to tetanus shots, at DuPage Immediate Care we offer a variety of vaccines to…",FALSE,0,NA,3/6/19 15:36,TRUE,NA,1.10332E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",dupage_care,0,FALSE,FALSE,NA,NA,
18,"FLUZONE #Flu #Vaccine, p 21: mL dose from the multi-dose vial contains 25 mcg #Mercury…",FALSE,1,NA,3/6/19 15:27,TRUE,NA,1.10332E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,
19,#ICYMI Officials say this #FluSeason has yet to peak! Read our #WellnessWednesday- How to Avoid the #Flu with Nurse…,FALSE,1,NA,3/6/19 14:16,TRUE,NA,1.1033E+18,NA,"<a href=\https://www.blog2social.com\"" rel=\""nofollow\"">Blog2Social APP</a>""",HCNowRadio,1,FALSE,FALSE,NA,NA,
20,#FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness w…,FALSE,0,Potrblog,3/6/19 14:01,TRUE,1.10329E+18,1.10329E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,1,FALSE,FALSE,NA,NA,
21,Flu or Cold? #QualityCare #QualityUrgentCare #SanAntonio…,FALSE,1,NA,3/6/19 14:00,TRUE,NA,1.10329E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",QualityCare_TX,0,FALSE,FALSE,NA,NA,
22,FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot is live and can be watched at this link…,FALSE,1,Potrblog,3/6/19 13:31,TRUE,1.10298E+18,1.10329E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
23,@Awithonelison @ChipQuasney @cspan @RandPaul @SenRandPauI Actually science proves that vaccinated people DO spread…,FALSE,0,Awithonelison,3/6/19 13:20,TRUE,1.10328E+18,1.10328E+18,2338214224,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
24,@VeritasEver @doctorsensation All you have is FAITH and BLIND TRUST that vaccines never tested against an inert pla…,FALSE,2,VeritasEver,3/6/19 13:11,TRUE,1.1032E+18,1.10328E+18,1468323792,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
25,"@kylegriffin1 Even before vaccines, you were far more likely to die in a car accident than from measles. Death fro…",FALSE,0,kylegriffin1,3/6/19 4:34,TRUE,1.10295E+18,1.10315E+18,32871086,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
