no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
394,An #amazing #candid #shot #picture of both #super #talented #artist #actors of #thegreatestshowman #zacefron and…,FALSE,2,NA,2/26/19 22:58,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GillesMontezin,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
395,Wanted to try out the #spiderverse style on my #animchallenge submission. I had a lot of fun with this one and I'm…,FALSE,3,NA,2/26/19 22:18,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JustinMilgate,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
396,"🚨WOAH! Driver of Car That Shot 2Pac Was Killed Inside the \Chief Keef Glo Shop\"" in 2015 #2pac #tupac #chiefkeef…""",FALSE,0,NA,2/26/19 21:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",UpdatesCulture,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
397,#photooftheday for #tushietuesday !!! #behindthescenes from my #calendarshoot #bts myfavoritebikinigirls jenniferwa…,FALSE,1,NA,2/26/19 21:48,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",SheenaLee1229,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
398,ISTRIAN WEST SIDE OF THE #ADRIATIC #SEA 😀📷❤️ #ISTRIA #CROATIA #planet #Earth #countryside #environment #heritage…,FALSE,74,NA,2/26/19 21:13,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drago_karlo,18,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
399,Pair who allegedly #shot detective in #Melbourne could be hiding out in #byronbay,FALSE,0,NA,2/26/19 21:06,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Echonetdaily,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
400,"@GillieTony There have been all sorts of #temptations, such as driving round with a couple in my boot so I can plan…",FALSE,2,GillieTony,2/26/19 21:04,TRUE,1.10E+18,1.10E+18,4288869151,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Conecclesia,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
401,I guess this is from #Macy’s to see if that for me for all #customers I don’t know no if I was going to be #sick or…,FALSE,0,NA,2/26/19 20:27,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BraheemNYC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
402,A few aerial #shot of the @MottramHall hotel near #Wilmslow #Cheshire from our weekend shoot #drone…,FALSE,8,NA,2/26/19 20:05,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",RichTvUK,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
403,#Wolf #shot chasing #cattle on E. #Washington #ranch,FALSE,1,NA,2/26/19 19:00,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",WldlifeDefence,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
404,#BigDog music video #comingSoon ‼️😳🤯 #shot by @TSIMSFILMS 📽🎞 #wshh #saycheesetv #repost @WORLDSTAR @Saycheese_Media…,FALSE,0,NA,2/26/19 18:18,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Thefamousar,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
405,✌🏻ℙ𝕖𝕒𝕔𝕖✌🏻 Mavic 2 Pro w/@_PolarPro ND8/PL. #winter #riverside #chill #frenchalps #drone #quadcopter #dji #djiglobal…,FALSE,2,NA,2/26/19 18:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DroneMood,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
406,Pics shot by mi a1. Testing camera Awesome pics!! #shot #shotonmia1 #shotinbangalore #selfie #selflove #love…,FALSE,1,NA,2/26/19 17:54,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",TheDabbaMan,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
407,@chrisbleck we need you to pull out the Mindy soundbite “I challenge you to try”..... very very disappointed in…,FALSE,2,chrisbleck,2/26/19 17:09,TRUE,NA,1.10E+18,228212745,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Iamvick,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
408,Mentally scarred from dam #shot,FALSE,5,NA,2/26/19 16:59,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Will_Benson,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
409,#Worldwide #Information #Blogger #LucSchrijvers: #News #Wales #Online #Nurse #wrongly #paid £25k after #quitting |…,FALSE,0,NA,2/26/19 16:50,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",lucschrijvers,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
410,Since I’m #banned from #posting on #facebook for 30 #days might as well share my #work here on #instagram with a…,FALSE,1,NA,2/26/19 16:49,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",DavidMecey,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
411,#leahmckenzie #artist #singersongwriter #model #host #faceofcroydon #entertainer #future #millionaireinthemaking…,FALSE,1,NA,2/26/19 16:24,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",OFFICIALLEAHMC2,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
412,When you #forget to #reset your #phone to the right time #zone and show up to #class #one #hour #early because you’re #shot #kid,FALSE,1,NA,2/26/19 15:22,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LKallistoP,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
413,Saudi Arabia to Receive First AK-103s Soon #reloading #shot,FALSE,0,NA,2/26/19 15:04,FALSE,NA,1.10E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",predatorhunting,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
414,#trump called North Loran Leader #shot &amp; #Fat #Fat #Rocket #Boy. #Kim Jong/Un tell #trump #F... #You,FALSE,0,NA,2/26/19 14:30,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ComeCountry,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
415,Mexican #activist #shot #dead before vote on power project he opposed,FALSE,0,NA,2/26/19 13:09,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ALLREDToDoRoJo,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
416,🏌🏿‍♂️#Great ⛳️ #swing 🤩😎👏🏼BUT▶️ ‘Can’t say more as I’m a #female 🏌️‍♀️#golfer 😄 n maybe: a good #setup n #aligment…,FALSE,2,NA,2/26/19 11:33,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Montcervin1986,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
417,The chain-bridge. . #szjdkpictures #szjdk #pictures #photo #photography #twitter #budapest #capital #city #of…,FALSE,1,NA,2/26/19 11:30,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",szjdk_pictures,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
418,Get in touch with Greenpeace #ProtectWildlife #ProtectPlanet #ProtectFutureGenerations there’s #LitterEverywhere 😫…,FALSE,0,NA,2/26/19 10:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GreenpeaceChelm,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
419,Throwback Walk in London part. 2 #london #city #photography #EU #throwback #europe #england #art…,FALSE,1,NA,2/26/19 8:57,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MattiaGalante,1,FALSE,FALSE,-0.09050892,51.50565383,,,,,,,,,,,,,,,,,,,,,,
420,#Photography #Photo #Nature #UrbanPhotography #Spring #Florwers #Shot #Barcelona Spring Flowers. Cc @PicPublic…,FALSE,18,NA,2/26/19 8:30,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Nicaren_,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
421,@BorisJohnson #Leave #29March #Shot #Shattered #Splintered #ripukdemocracy Happy to accept my X on the #BallotPaper…,FALSE,0,BorisJohnson,2/26/19 7:50,TRUE,1.10E+18,1.10E+18,3131144855,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",libbyrp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
422,The #beauty of flying! Now this is an amazing #shot!,FALSE,1,NA,2/26/19 6:24,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",theiepster,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
423,"“Mirror, mirror on the wall, who’s the fairest of them all?”📷⚓️🦆 #tivoli #tivoligardens #copenhagen #game #life…",FALSE,0,NA,2/26/19 6:23,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GirlWPinkHelmet,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
424,wake up &amp; be awesome... #🌞 #lovelymorning #beautifulday #hometown #bluewhite #neighbours #shot #shots #family…,FALSE,1,NA,2/26/19 6:22,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",roserebina,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
425,"Hail #IndianAirForce .., Done what needed... U gave us 1000 cuts to Bleed #Pakistan , but we only gave one #Shot n…",FALSE,0,NA,2/26/19 6:02,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",joy_samuel79,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
426,"Its #LASTCALL #HitchCock, on the #METV its a DOUB:LE #SHOT",FALSE,0,NA,2/26/19 6:01,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",nsabug1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
427,#Shot check out @ingridandress debut track #LadyLike ... songwriting powerhouse brought to life!:,FALSE,0,NA,2/26/19 4:55,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MorningHangover,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
428,Heading to Dubai for the next three days #shot #dailyshot #aircraft #iphone7,FALSE,17,NA,2/26/19 4:26,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",amirzandartist,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
429,When on vacation. Sometimes you got clear your mind. #shooting #shot #aim,FALSE,1,NA,2/26/19 4:19,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",jerbearv86,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
430,#SavageChallenge Got what it takes??? #trickshot . . #basketball #challenge #atlanta #ga #coordination #shoot #shot…,FALSE,2,NA,2/26/19 3:41,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",EarlsWorld25,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
431,The #Annual #YouCallTheShots #Birthday #Twitch #Stream is Live in 5! Tune into the live stream &amp; YOU call the #Shot…,FALSE,2,NA,2/26/19 3:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",avengerz777,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
432,Throwbacks are always satisfying ❤️ #throwback #runway #model #raginimahajan #shot #ramp #rampmodel #walk #rampwalk…,FALSE,1,NA,2/26/19 3:18,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",raginimahajan25,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
433,"News crew #robbed, security guard #shot during #Oakland teachers' strike (",FALSE,0,NA,2/26/19 3:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LocalArrestNews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
434,Undertones. Event: badluckincorporated Model: mellofellow • • • #bright #light #photography #portraitphotography…,FALSE,1,NA,2/26/19 2:49,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Nomads_Photos,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
435,Arsenal: #Shot stopping was never Bernd Leno’s problem - FanSided #Arsenal 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #Premier_League Pls RT,FALSE,0,NA,2/26/19 2:34,FALSE,NA,1.10E+18,NA,"<a href=\https://footy90.com\"" rel=\""nofollow\"">footy90.com - News</a>""",footy90com,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
436,The person who #shot a 26-year-old Aiken County woman is still on the loose tonight. The .@AikenSheriff office need…,FALSE,0,NA,2/26/19 1:43,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JAndersonWFXG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
437,#Shot&amp;EditedByS,FALSE,7,NA,2/26/19 1:30,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ShotBySaba,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
438,Throw Back Thursday FEB 28th 2019 Ladies free all night 18+ 21+ to drink Drinks special all night Music by: DJ Z…,FALSE,0,NA,2/26/19 0:50,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lounge_culture,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
439,The Drinking Game... Take a #shot every time a cabal member posts Two for a #Nancy,FALSE,3,NA,2/26/19 0:13,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",slugabuny,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
440,@peoplesvote_uk All they ever wanted not to #Leave so sad.But happy to accept that cross on the #BallotPaper in…,FALSE,0,peoplesvote_uk,2/25/19 23:54,TRUE,1.10E+18,1.10E+18,3574875675,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",libbyrp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
441,@Peston @theresa_may Huge #Brexitbetrayal done up like a kipper! #UKDemocracy #Shot #Shattered #Splintered #UK more…,FALSE,1,Peston,2/25/19 23:27,TRUE,1.10E+18,1.10E+18,14157134,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",libbyrp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
442,@10DowningStreet @theresa_may #LeaveMeansLeave do not betray #UKDemocracy otherwise it will be #Shot #Shattered and…,FALSE,0,10DowningStreet,2/25/19 23:18,TRUE,1.10E+18,1.10E+18,14224719,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",libbyrp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
443,"🎧Listening to the bible (audio bible, e.g Psalms) is the strongest medicine, able to remove fainting(physical &amp; spi…",FALSE,2,NA,2/25/19 23:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MarrianLemeh,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
445,@SevereAnon Every time she posts I take a #shot ( she does too) #wiskeybaby #countrymusic #countrygirls…,FALSE,1,SevereAnon,2/25/19 22:28,TRUE,1.10E+18,1.10E+18,265776670,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",slugabuny,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
446,Pornstars all round!!🍹🥰 #albertschloss #pornstarmartini #cocktails #lunch #shot #prosseco @jen_coops thanks for a l…,FALSE,0,NA,2/25/19 22:25,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Stargirljen,0,FALSE,FALSE,-2.24799156,53.4781818,,,,,,,,,,,,,,,,,,,,,,
447,.@BBCWorld .@SCMPNews .@EgyIndependent .⁦@DailyNewsEgypt⁩ PLS #REPORT re: #Egypts #Continual #Killing of #Stray…,FALSE,11,NA,2/25/19 22:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",MaryJoe38642126,26,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
448,A #red hat in #Cali is a good way to get #Shot not #MAGA attacked! #JussieSmollett,FALSE,1,NA,2/25/19 21:40,FALSE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Adinoadonai,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
449,"bang bang,my baby shot me down…😉 #bonjovi #jonbonjovi #richiesambora #davidbryan #ticotorres #alecjohnsuch…",FALSE,2,NA,2/25/19 20:51,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",antojovi,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
450,Got a bad case of the Mondays? We’ll take care of that! Stop in for $5 domestic beers + a shot and $4 chicken parms…,FALSE,0,NA,2/25/19 19:59,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",pghsportsbar1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
451,".. @Hippomundo have just updated their data of the #SevillaHorseTour \#SHOT Winter Tour 2019\"""," #Carmona #Sevilla…""",FALSE,0,NA,2/25/19 19:09,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",dul_dieter,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,
452,Mass State Police Under Scrutiny Over Handling of Seized Firearms #shot #hunting,FALSE,0,NA,2/25/19 19:05,FALSE,NA,1.10E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",predatorhunting,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
453,mel.method #shot at my office.... #hair #mua @lashfixnyc @JhenelleNeon #support @thatkookie…,FALSE,0,NA,2/25/19 18:12,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GeorgeChemas,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
454,"#Newscrew #robbed, #securityguard #shot while covering #teachersstrike #CNN #NBC #CBS #ABC #NYC #LA",FALSE,0,NA,2/25/19 16:21,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CTSVideoMag,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
455,“Why have you not bought your tickets yet?” #plays #shakespeare #rehearsal #shot #b&amp;w #arts,FALSE,4,NA,2/25/19 16:06,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",YardPlayers,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
456,"(FREE) Gunna Type Beat 2019 \Shot\""|Free Type Beat 2019|Instrumental Sad ... via @YouTube…""",FALSE,1,NA,2/25/19 15:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TriplenineB,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
457,#OaklandCA: KPIX 5 news crew robbed and security guard shot while covering a teachers strike.…,FALSE,0,NA,2/25/19 15:45,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ZachNews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
458,"Rocks, Fingerprints, And Bulletproof Backpacks: This Is How America Defends #Students From Getting #Shot? “How do y…",FALSE,0,NA,2/25/19 15:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DesignPolice,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
459,#Shot and #Edited by #GOLDnARTs ⁣ ⁣ ⁣ ⁣ ⁣ ⁣ ⁣ #Chicago #chicagophotographer #chicagoart #business #art…,FALSE,1,NA,2/25/19 14:38,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",_KWASi,0,FALSE,FALSE,-87.62320894,41.88264113,,,,,,,,,,,,,,,,,,,,,,
460,Good morning! #espresso #coffee #goodmorning #fortezzacoffee #dtfw #shot @ Fortezza Coffee,FALSE,1,NA,2/25/19 13:06,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",FortezzaCoffee,0,FALSE,FALSE,-85.13929,41.07868,,,,,,,,,,,,,,,,,,,,,,
461,Tryin to see the world not go to the bar every weekend #shot,FALSE,4,NA,2/25/19 12:48,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sanders1320,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
462,"CBS San Francisco news crew #robbed, security guard #shot",FALSE,0,NA,2/25/19 12:45,FALSE,NA,1.10E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",KLBKNews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
463,"Another #still #shot from “The Checklist”. Shot on the URSA Mini with @rokinonlenses cine 35mm, t3.2, 400 ISO. Side…",FALSE,0,NA,2/25/19 12:16,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",michaelnoir,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
464,"I uploaded a new episode, \Case 2: The Red Letter - Part 1: A Broken Heart\"""," on #spreaker #audiodrama #cases…""",FALSE,0,NA,2/25/19 11:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spreaker.com\"" rel=\""nofollow\"">Spreaker</a>""",7lambpodcasts,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,
465,"Polymath @cmroliveira #Shot, #Directed &amp; #Edited both versions of our last #Production ‘The Land in My Blood’ by…",FALSE,1,NA,2/25/19 10:43,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",akrasiaprods,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
466,Shooting the video for the first single from our debut album #Universe out on @FrontiersMusic1 later this year! Exc…,FALSE,6,NA,2/25/19 10:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ANewTomorrowUk,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
467,I just finished watching @TrueDetective season 3. #cast and #crew did an amazing job. Beautifully #written Beautifu…,FALSE,0,NA,2/25/19 10:13,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",allanfortytwo,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
468,#Photography #Photo #Nature #Wall #Buildings #UrbanPhotography #Spring #Shot #Barcelona Damp. And life in an unusu…,FALSE,19,NA,2/25/19 10:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Nicaren_,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
469,Check out #Vintage #Germany #glass 5 pcs #shot of #vodka #BalticAmber #amber stones #gems galerie via @eBay,FALSE,0,NA,2/25/19 8:45,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ForCollecting,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
470,"\A moment of silence say more than a thousand of words\"" photo done by @kollariktomas #actor #actorslife #acting…""",FALSE,3,NA,2/25/19 8:24,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",MattMalecki9000,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
