no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
112,It's #flu season. Find out why the flu is so contagious with this #video and #ebook pair from TrueFLIX!…,FALSE,0,NA,3/6/19 16:30,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",PowerLibrary,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
113,#Flu Protein-Host Cell Lipid Link Could Aid Drug Development,FALSE,1,NA,3/6/19 16:14,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AmeshAA,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
114,Protect your home form the flu epidemic! #StorAlls #Flu #Home #Tips,FALSE,0,NA,3/6/19 16:14,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Stor_Alls,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
115,When should you call the doctor if you suspect your child has the flu? What are your OTC options for finding sympto…,FALSE,0,NA,3/6/19 16:10,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",KnowYourOTCs,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
116,We are made in Malaysia! #nobidenn #boost #outdoor #pening #tenaga #hiking #extrmesport #viral #ubat #demam…,FALSE,1,NA,3/6/19 16:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",nobidenn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
117,"What do worms, the #flu and satnav all have in common? ... They are all mentioned in this month’s blog post, highli…",FALSE,2,NA,3/6/19 16:08,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",britsocimm,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
118,Don't get the flu shot! Read these three reasons why. #chiropractic #DurhamNC #flu,FALSE,0,NA,3/6/19 16:01,FALSE,NA,1.10E+18,NA,"<a href=\http://meetedgar.com\"" rel=\""nofollow\"">Meet Edgar</a>""",PrecisionDurham,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
119,"Got a #cough? Take a #marshmallow? It's not what it sounds like, but the answer's yes! #sorethroat #coughandcold…",FALSE,0,NA,3/6/19 15:59,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",naturalpathnews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
120,At home today with a sick kid. While she rests I cleaned the fridge - something I've been meaning to do but haven't…,FALSE,1,NA,3/6/19 15:59,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TCowle,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
121,So wrong yet so brilliant if you have to go to work sick. #Flu #germs #virus,FALSE,0,NA,3/6/19 15:58,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Angie_Fritsche,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
122,"Thanks in part to new #telehealth tools and tactics, the team at Bon Secours Health System feel better prepared tha…",FALSE,0,NA,3/6/19 15:55,TRUE,NA,1.10E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",URAC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
123,Ward 2C at #Raigmore Hospital has been closed to new admissions following a number of patients being diagnosed with…,FALSE,1,NA,3/6/19 15:54,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NHSHighland,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
124,It’s not too late to get vaccinated against the #flu virus! Click on this link to read why you should get the flu s…,FALSE,1,NA,3/6/19 15:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",KCERprogram,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
125,US military suspects it is seeing reduced #Flu #Vaccine effectiveness because it is a highly vaccinated group and r…,FALSE,0,Potrblog,3/6/19 15:44,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
126,"Don’t be fooled by that new #oseltamivir study, says @Runde_MC. #Tamiflu is still pretty worthless for H1N1.…",FALSE,1,NA,3/6/19 15:39,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",EMNews,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
127,"Ah, the first sight of the sun after the #flu knocked me down for the entire month of February. #naturelovers…",FALSE,6,NA,3/6/19 15:35,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WeeWritingLass,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
128,#flu #Protein-Host Cell Lipid Link Could Aid Drug Development (with video):,FALSE,0,NA,3/6/19 15:34,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GENbio,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
129,Stay well during the cold &amp; flu season with #chiropractic care! Check out the link below to read more about how chi…,FALSE,0,NA,3/6/19 15:33,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WelshonsC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
130,"FLUZONE #Flu #Vaccine, p 21: mL dose from the multi-dose vial contains 25 mcg #Mercury…",FALSE,1,NA,3/6/19 15:27,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
131,"Machines will be of support, but will never replace doctors. ...AS THE DOCTOR HIMSELF / HERSELF is the best cure…",FALSE,0,NA,3/6/19 15:24,TRUE,NA,1.10E+18,NA,"<a href=\https://studio.twitter.com\"" rel=\""nofollow\"">Twitter Media Studio</a>""",RDxWhatElse,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
132,Catch my recent interview w/ @sara_underwood @boston25 about the new nasal spray approved for #depression (…,FALSE,14,NA,3/6/19 15:23,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AliRaja_MD,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
133,"So yesterday I got run over by an 18 wheeler &amp; today I still haven’t recovered 😷 Trying to get some rest, but I MIG…",FALSE,4,NA,3/6/19 15:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Msalligatorgirl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
134,This shows the concern with the recent emergence of the #H3N2 #3C3A for this #Flu season and next years too. Feb d…,FALSE,0,Potrblog,3/6/19 15:19,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
135,"If you get sick with #flu, make sure to take steps for a quick, healthy recovery. Stay home and rest, and avoid c…",FALSE,1,NA,3/6/19 15:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Amerigroup,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
137,"Hey Sen Lamar, for giggles ask 'em if tobacco's addictive, see if u get same negative response. As an aside, anyone…",FALSE,2,NA,3/6/19 14:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CollChris,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
138,"#VRBPAC meeting says changes in #H3N2 viruses \EXTRAORDINARY\"" Discussion calls for changing #Quadravalent formulat…""",FALSE,1,Potrblog,3/6/19 14:56,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
139,"Eyes are dry, nose is blocked... Voice is still lost and cough, cough, cough... 😰🤧😷🤒 Wish me speedy recovery!…",FALSE,0,NA,3/6/19 14:45,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",glitz_doll,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
140,"Remember: If you haven't gotten the #flu vaccine, it's not too late! Getting vaccinated is still the best way to pr…",FALSE,0,NA,3/6/19 14:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RVAHealthDept,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
141,#immunology #news Do #NK cells play a role in induction #Ab immunity against #Flu vaccination? Study by Farsakoglu…,FALSE,3,NA,3/6/19 14:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Immunopaedia,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
142,Wash your hands thoroughly with soap and warm water for at least 20 seconds. Good sanitation &amp; hygiene are keys to…,FALSE,1,NA,3/6/19 14:35,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",StateHealthIN,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
143,"It might feel like the #flu, but it could be carbon monoxide poisoning! They share many of the same symptoms. Learn…",FALSE,0,NA,3/6/19 14:32,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AskTheLawyers,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
144,Being sick sucks #flu,FALSE,1,NA,3/6/19 14:30,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",PaulyGardner,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
145,That’s brilliant @JoanneReynard could be a real helper with #flu 💁‍♀️,FALSE,1,NA,3/6/19 14:27,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",liz_grogan,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
146,"#flu #food ! #oxliver #liver #marinated in #garlic, aromat, #mixedspices &amp; #seasalt with a #polish #baguette &amp; frie…",FALSE,0,NA,3/6/19 14:22,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",antsports12,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
147,#ICYMI Officials say this #FluSeason has yet to peak! Read our #WellnessWednesday- How to Avoid the #Flu with Nurse…,FALSE,1,NA,3/6/19 14:16,TRUE,NA,1.10E+18,NA,"<a href=\https://www.blog2social.com\"" rel=\""nofollow\"">Blog2Social APP</a>""",HCNowRadio,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
148,The Midwest sees flu activity gains in this week's Walgreens Flu Index #flu,FALSE,2,NA,3/6/19 14:15,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WalgreensNews,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
149,"We still haven't hit the peak of #flu season here in the North Country, so there is still time to receive your flu…",FALSE,0,NA,3/6/19 14:05,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",nchealthcenter,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
150,#FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness w…,FALSE,0,Potrblog,3/6/19 14:01,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
151,Flu or Cold? #QualityCare #QualityUrgentCare #SanAntonio…,FALSE,1,NA,3/6/19 14:00,TRUE,NA,1.10E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",QualityCare_TX,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
152,@Awithonelison @ChipQuasney @cspan @RandPaul @SenRandPauI Many vaccines are not designed to prevent transmission so…,FALSE,1,Awithonelison,3/6/19 13:52,TRUE,1.10E+18,1.10E+18,2338214224,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
153,Day 5. Round 2 of the Flu for the kids. This years #flu vaccine is a joke! #TomAndJerry #misery,FALSE,7,NA,3/6/19 13:50,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TomAndJerryFans,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
154,"#Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and th…",FALSE,0,NA,3/6/19 13:46,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ShelbyTNHealth,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
155,Researchers are using artificial intelligence to make a better #flu vaccine. #AI #VaccinesSaveLives…,FALSE,2,NA,3/6/19 13:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DoctorJesseMD,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
156,"@BlaqViking We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your foll…",FALSE,0,BlaqViking,3/6/19 13:34,TRUE,1.10E+18,1.10E+18,2888138722,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
157,"Check out @BoironUSA's #cough, #cold and #flu products to keep your family healthy all year long! Our medicines do…",FALSE,2,NA,3/6/19 13:34,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",OscilloUSA,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
158,"Omg, I'm so sick and all I wanna do is stay in bed. #thissucks #flu",FALSE,1,NA,3/6/19 13:33,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AshleyLuv82,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
159,FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot is live and can be watched at this link…,FALSE,1,Potrblog,3/6/19 13:31,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
160,"CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults…",FALSE,39,NA,3/6/19 13:26,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,49,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
161,Amazing how animals become so protective when their best human is sick. Nala has not left her all week #gratitude…,FALSE,0,NA,3/6/19 13:25,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Tina_Williams,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
162,"@BeetzDj We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your followe…",FALSE,1,BeetzDj,3/6/19 13:24,TRUE,1.10E+18,1.10E+18,188300131,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
163,"@SirMaiton We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your follo…",FALSE,0,SirMaiton,3/6/19 13:16,TRUE,1.10E+18,1.10E+18,69072005,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
164,"Today, I’m grateful for #Tamiflu. Sigh. #flu",FALSE,7,NA,3/6/19 13:15,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",RickRReed,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
165,"@MarishkaMoodley We’re sorry to hear you’re not feeling well today. Get some rest, stay hydrated and remember: your…",FALSE,0,MarishkaMoodley,3/6/19 13:14,TRUE,1.10E+18,1.10E+18,8.87E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BestmedScheme,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
166,The FDA has accepted a supplemental New Drug Application for Roche’s first-in-class #influenza treatment for people…,FALSE,10,NA,3/6/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Roche,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
167,#FluFact: COPD can put extra strain on your body making you more vulnerable to the #flu virus. Get vaccinated!…,FALSE,0,NA,3/6/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NHSaaa,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
168,"For all of you #athletes out there, @teamarcia shares her 5 ways to stay healthy when training through cold and…",FALSE,1,NA,3/6/19 12:48,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",KnowYourDose,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
169,"Is the Flu Vaccine Really 'Working Well' This Year? According to this international research team, vitamin D supple…",FALSE,0,NA,3/6/19 12:42,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",solano_raymond,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
170,This #Flu/#Cold going around is NO JOKE!!! Try to keep your distance from ppl who are coughing continuously as much…,FALSE,0,NA,3/6/19 12:42,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ChuckyC14,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
171,March 2019: #equine #flu in Sussex. An unvaccinated non-TB that had contact with another horse reported to have bee…,FALSE,6,NA,3/6/19 12:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",equiflunet,6,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
172,Me waking up this morning....not sure if I slept in a bed or swimming pool last night 🤷🏻‍♂️... #Flu #FluLife…,FALSE,6,NA,3/6/19 12:33,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Angel3dot0,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
173,These Researchers Are Using Artificial Intelligence to Make a Better #Flu Vaccine,FALSE,0,NA,3/6/19 12:15,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
174,The effect of the #influenza is depending on the #virulence of the #infection. Any idea about the effect of deadly…,FALSE,0,NA,3/6/19 12:10,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",medicalmicrobi1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
175,"#FluFact: Even when well-managed, diabetes can make the immune system less able to fight #flu infection, and flu il…",FALSE,1,NA,3/6/19 11:58,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BarbaraEbel,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
176,Eating the #flu,FALSE,0,NA,3/6/19 11:55,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
177,"@DeepStateSpy @amyklobuchar @SenMarkey @SenTinaSmith For children, seniors &amp; folk w/chronic respiratory conditions,…",FALSE,1,DeepStateSpy,3/6/19 11:53,TRUE,1.10E+18,1.10E+18,66371700,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Bellatrixx2020,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
178,@Peekylad @HovisBlues what are you watching next? Loving your running comments on #wanteddownunder hilarious and c…,FALSE,1,Peekylad,3/6/19 11:49,TRUE,NA,1.10E+18,184391558,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Shirley82056200,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
179,@jeepnursern @JuliaHadley15 @BeckyJohnson222 @Zigmund_Fraud @SueQuez @jkellyca @badzoot7 @doritmi @BarbaraMcK42…,FALSE,1,jeepnursern,3/6/19 11:22,TRUE,1.10E+18,1.10E+18,50835551,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Radionip6_2,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
180,Amazing Benefits Of drinking Warm Water #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
181,Amazing Health Benefits of Beetroot #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
182,Amazing Health Benefits of Banana #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:21,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
183,Amazing Health Benefits of Tulsi (Basil) Leaves #health #natural #follow #like…,FALSE,1,NA,3/6/19 11:21,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
184,Amazing Health Benefits of Watermelon #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
185,Amazing Health Benefits Of Drinking Coconut Water #health #natural #follow #like…,FALSE,0,NA,3/6/19 11:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
186,@amyklobuchar @Bellatrixx2020 @SenMarkey @SenTinaSmith You don't know how the #flu works obviously. There is no sil…,FALSE,0,amyklobuchar,3/6/19 11:20,TRUE,1.10E+18,1.10E+18,33537967,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DeepStateSpy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
187,Amazing Health Benefits Of Figs #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
188,Benefits Of Pineapple Juice For Women #health #natural #follow #like #love…,FALSE,1,NA,3/6/19 11:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
189,Amazing Health Benefits Of Pomegranate #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
190,Home Remedies to cure Dengue #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
191,Amazing Health Benefits of Pineapple #health #natural #follow #like #love…,FALSE,0,NA,3/6/19 11:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IlaazDesi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
